,Altura,Año,Nombre,Peso,Yardas_totales
23,175.0,1988,"Palmer, Paul", 184,"1,053"
24,180.0,1951,"Panelli, John", 200,0.0
25,170.0,1987,"Panepinto, Mike", 180,0
26,177.5,1937,"Pangle, Hal", 200,357
27,180.0,2006,"Pannozzo, John", 235,0
28,188.976,1948,"Papach, George", 208,731
29,180.0,1931,"Pape, Oran", 180,160
30,182.88,1952,"Papit, Johnny", 190,379
31,180.0,1963,"Paremore, Bob", 190,107
32,188.976,1987,"Park, Kaulana", 230,11
33,180.0,1997,"Parker, Chris", 213,0
34,177.5,2000,"Parker, De'Mond", 185,269
35,177.5,1987,"Parker, Fred", 215,33
36,182.88,1939,"Parker, Buddy", 193,489
37,185.928,1987,"Parker, Robert", 201,150
38,177.5,2007,"Parker, Willie", 212,"5,378"
39,185.928,1931,"Parkinson, Doc", 205,0
40,180.0,1996,"Parmalee, Bernie", 210,"2,179"
41,180.0,2012,"Parmele, Jalen", 225,187
42,182.88,1952,"Parmer, Jim", 193,"1,636"
43,177.5,1934,"Parriott, Bill", 165,0
44,180.0,1984,"Parros, Rick", 200,"1,381"
45,188.976,2006,"Parry, Josh", 250,0
46,177.5,1948,"Parseghian, Ara", 194,0
47,182.88,1946,"Parsons, Earle", 180,0
48,180.0,1941,"Parsons, Lloyd", 197,9
49,185.928,1924,"Partlow, Lou", 185,0
50,188.976,1980,"Paschal, Doug", 217,53
51,182.88,1945,"Paschal, Bill", 201,"2,430"
52,182.88,1945,"Paschka, Gordon", 220,143
53,182.88,1941,"Paskvan, George", 190,116
54,188.976,1951,"Pasquariello, Ralph", 237,411
55,177.5,2004,"Pass, Patrick", 217,526
56,185.928,1970,"Pate, Lloyd", 205,162
57,180.0,1990,"Paterra, Greg", 211,32
58,185.928,2009,"Patrick, Allen", 196,0
59,182.88,1943,"Patrick, John", 202,0
60,188.976,1970,"Patrick, Wayne", 254,"1,084"
61,180.0,1980,"Patton, Ricky", 190,885
62,185.928,2011,"Pauga, Zac", 246,0
63,182.88,1954,"Paul, Don", 187,0.0
64,182.88,1999,"Paulk, Jeff", 240,0
65,172.5,1979,"Payton, Eddie", 175,28
66,182.88,2005,"Payton, Jarrett", 220,105
67,177.5,1981,"Payton, Walter", 200,"16,726"
68,180.0,1941,"Peace, Larry", 185,2
69,185.928,1980,"Peacock, Elvis", 212,"1,001"
70,177.5,2014,"Pead, Isaiah", 206,100
71,185.928,1961,"Peaks, Clarence", 218,"3,660"
72,177.5,2007,"Pearman, Alvin", 196,238
73,182.88,1951,"Pearson, Lindy", 198,172
74,185.928,1973,"Pearson, Preston", 205,"3,609"
0,177.5,2013,"Pease, Angelo", 211,0
1,175,1931,"Pederson, Jim", 189,2
2,177.5,1994,"Pegram, Erric", 195,"3,398"
3,182.88,1952,"Pelfrey, Ray", 190,959
4,180,1983,"Penaranda, Jairo", 217,0
5,182.88,1984,"Peoples, George", 214,24
6,185.928,1948,"Perina, Bob", 205,0.0
7,182.88,1954,"Perini, Pete", 225,11
8,182.88,1962,"Perkins, Art", 225,251
9,188.976,1990,"Perkins, Bruce", 230,47
10,177.5,1965,"Perkins, Don", 204,"6,217"
11,182.88,1945,"Perkins, Don", 196,585
12,170,2014,"Perkins, LaDarius", 195,0
13,177.5,2006,"Perkins, Ray", 205,0
14,188.976,1963,"Perkins, Bill", 225,8
15,185.928,1978,"Perrin, Lonnie", 222,"1,047"
16,177.5,2005,"Perry, Bruce", 200,74
17,182.88,1956,"Perry, Joe", 200,"8,378"
18,180,1981,"Perry, Leon", 224,543
19,182.88,1956,"Perry, Lowell", 195,334
20,182.88,2006,"Perry, Chris", 224,606
21,188.976,1987,"Perry, William", 335,29.5
22,185.928,1998,"Perry, Wilmont", 235,302
23,185.928,1989,"Perryman, Bob", 233,"1,338"
24,177.5,2006,"Peterson, Adrian", 212,"1,283"
25,180,1954,"Petitbon, Johnny", 186,0.0
26,NaN,1921,"Petree, Leo", 200,0
27,170,1945,"Petrella, Pepper", 160,33
28,185.928,1942,"Petty, John", 225,149
29,180,1924,"Peyton, Leo", 190,0
30,182.88,1948,"Pfohl, Bob", 200,0
31,177.5,1930,"Pharmer, Art", 186,0
32,180,1923,"Phelan, Bob", 185,0
33,180,1951,"Phelps, Don", 185,263
34,175,1995,"Phillips, Bobby", 194,26
35,185.928,1972,"Phillips, Jess", 210,"3,568"
36,182.88,1998,"Phillips, Lawrence", 210,"1,453"
37,182.88,1977,"Phillips, Rod", 220,595
38,182.88,1958,"Philpott, Dean", 200,44
39,177.5,1997,"Philyaw, Dino", 205,54
40,182.88,1968,"Piccolo, Brian", 205,927
41,185.928,1941,"Piepul, Milt", 215,56
42,192.024,1970,"Pierce, Danny", 216,6
43,188.976,1963,"Pietrosante, Nick", 225,"4,026"
44,188.976,1947,"Piggott, Bert", 195,0
45,182.88,1931,"Pignatelli, Carl", 210,0
46,188.976,1970,"Pinder, Cyril", 210,"1,709"
47,175,1989,"Pinkett, Allen", 181,"2,324"
48,177.5,2005,"Pinner, Artose", 232,858
49,177.5,2005,"Pinnock, Andrew", 250,56
50,180,1987,"Pippens, Woodie", 225,16
51,180,2008,"Pittman, Antonio", 195,435
52,185.928,1970,"Pittman, Charlie", 200,7
53,182.88,2003,"Pittman, Michael", 225,"5,627"
54,177.5,1935,"Pitts, Alabama", 185,0
55,185.928,1966,"Pitts, Elijah", 210,"1,788"
56,188.976,1930,"Plansky, Tony", 215,0
57,175,1956,"Planutis, Jerry", 175,6
58,192.024,2011,"Pociask, Jason", 256,0
59,185.928,1973,"Podolak, Ed", 204,"4,451"
60,188.976,1959,"Podoley, Jim", 200,746
61,175,1925,"Pohlman, John", 178,0
62,182.88,1946,"Poillon, Dick", 197,535
63,188.976,1944,"Polanski, John", 211,67
64,182.88,2008,"Polite, Lousaka", 245,296
65,180,2014,"Polk, Chris", 222,604
66,182.88,1952,"Pollard, Al", 196,351
67,177.5,1984,"Pollard, Frank", 218,"3,989"
68,192.024,1999,"Pollard, Marcus", 255,"4,280"
69,188.976,1935,"Pollock, Red", 194,254
70,185.928,1977,"Poole, Larry", 195,588
71,175,1983,"Poole, Nathan", 210,423
72,170,1987,"Poole, Shelley", 219,0
73,177.5,2013,"Poole, Tauren", 210,0
74,175,2007,"Pope, P.J.", 205,130
0,172.5,1944,"Popovich, John", 160,21
1,180,1940,"Popovich, Milt", 196,233
2,185.928,1989,"Porter, Kerry", 215,57
3,182.88,2010,"Porter, Quinn", 205,0
4,177.5,1984,"Porter, Ricky", 198,177
5,180,2006,"Portis, Clinton", 219,"9,923"
6,175,1969,"Post, Dickie", 190,"2,605"
7,177.5,1947,"Poto, John", 194,59
8,182.88,1995,"Potts, Roosevelt", 250,"1,475"
9,NaN,1934,"Potts, Bill", 200,0
10,180,2007,"Powdrell, Ryan", 254,0
11,182.88,2016,"Powell, Christian", 235,0
12,182.88,1977,"Powell, Darnell", 197,117
13,177.5,1987,"Powell, Jeff", 185,0
14,188.976,1999,"Powell, Marvin", 235,1
15,188.976,1961,"Powell, Preston", 225,5
16,180,1978,"Powell, Steve", 186,29
17,175,2013,"Powell, William", 207,217
18,182.88,1995,"Powers, Ricky", 205,51
19,192.024,2006,"Powers-Neal, Rashon", 247,0
20,180,2001,"Prentice, Travis", 221,525
21,180,2011,"Pressley, Chris", 260,0
22,177.5,1980,"Preston, Dave", 195,"1,793"
23,172.5,2016,"Price, Chase", 201,0
24,180,1952,"Price, Eddie", 190,"3,292"
25,180,1967,"Price, Sam", 215,313
26,177.5,1959,"Pricer, Billy", 208,316
27,185.928,1999,"Priester, Raymond", 242,0
28,180,1988,"Primus, James", 196,95
29,182.88,1943,"Principe, Dom", 205,0.0
30,172.5,1990,"Pringle, Mike", 186,9
31,180,1946,"Pritchard, Bosh", 164,"1,730"
32,177.5,1927,"Pritchard, Bill", 185,0
33,192.024,1976,"Pritchett, Billy", 230,280
34,188.976,2000,"Pritchett, Stanley", 250,549
35,180,1948,"Proctor, Dewey", 215,0
36,182.88,1972,"Profit, Joe", 213,471
37,180,1948,"Prokop, Eddie", 200,0
38,188.976,1948,"Prokop, Joe", 170,0
39,175,1948,"Provo, Fred", 185,90
40,177.5,1979,"Pruitt, Greg", 190,"5,672"
41,175,2007,"Pruitt, Greg", 210,0
42,182.88,1981,"Pruitt, Mike", 222,"7,378"
43,182.88,1969,"Pryor, Barry", 215,0
44,182.88,2013,"Pryor, Lonnie", 224,0
45,188.976,1945,"Purdin, Cal", 188,20
46,180,1957,"Purnell, Frank", 230,22
47,177.5,1969,"Quayle, Frank", 195,183
48,185.928,1971,"Queen, Jeff", 217,596
49,180,1954,"Quinlan, Skeets", 173,"1,514"
50,170,1920,"Quinn, Paddy", 170,0
51,185.928,1950,"Quirk, Ed", 231,467
52,177.5,2007,"Race, Germaine", 218,0
53,185.928,1934,"Rado, Alex", 200,210
54,177.5,1926,"Radzevich, Vic", 165,0
55,167.5,1923,"Rafter, Billy", 155,0
56,180,1978,"Ragsdale, George", 185,147
57,180,1949,"Ragunas, Vince", 190,0
58,175,2013,"Rainey, Chris", 180,102
59,177.5,1934,"Rajkovich, Peter", 190,140
60,170,2013,"Randle, Bradley", 193,0
61,182.88,2014,"Randle, Joseph", 210,822
62,177.5,2008,"Randle El, Antwaan", 185,"4,467"
63,185.928,2010,"Rankin, Louis", 205,36
64,180,1944,"Rankin, Walt", 197,0.0
65,182.88,1938,"Rapp, Manny", 215,67
66,177.5,2000,"Rasheed, Dawud", 240,0
67,177.5,1995,"Rasheed, Kenyon", 235,89
68,175,2016,"Ratelle, Will", 256,0
69,185.928,1990,"Rathman, Tom", 230,"2,020"
70,182.88,1961,"Ratkowski, Ray", 195,0
71,NaN,1934,"Ratterman, Fred", 160,1
72,NaN,1922,"Rawlings, Bob", 1  ,0
73,188.976,1973,"Ray, Eddie", 240,691
74,180,2005,"Razzano, Rick", 250,0
0,182.88,2001,"Reader, Jamie", 238,0
1,180,1946,"Reagan, Frank", 182,0.0
2,177.5,1976,"Reamon, Tommy", 192,314
3,177.5,2015,"Reaves, Darrin", 215,78
4,180,1989,"Reaves, Willard", 200,-1
5,185.928,1956,"Rechichar, Bert", 209,0.0
6,182.88,1966,"Rector, Ron", 200,167
7,177.5,2015,"Redd, Silas", 200,75
8,177.5,1986,"Redden, Barry", 210,"1,735"
9,182.88,2011,"Redman, Isaac", 230,"1,148"
10,180,2002,"Redmon, Tellis", 210,0
11,180,2002,"Redmond, J.R.", 215,676
12,177.5,1982,"Redwine, Jarvis", 203,70
13,185.928,1946,"Reece, Don", 230,0
14,192.024,1998,"Reece, Travis", 251,0
15,180,1979,"Reed, Tony", 197,"2,340"
16,172.5,1938,"Reed, Rock", 173,27
17,182.88,1998,"Reed, Mike", 215,0
18,182.88,1972,"Reed, Oscar", 222,"2,008"
19,180,1962,"Reed, Bobby", 187,110
20,182.88,1965,"Reed, Smith", 215,70
21,180,1986,"Reeder, Dan", 235,28
22,185.928,2003,"Reese, Jonathan", 220,0
23,180,1947,"Reese, Ken", 175,1
24,188.976,1946,"Reese, Lloyd", 240,84
25,185.928,1969,"Reeves, Dan", 200,"1,990"
26,NaN,1921,"Regnier, Pete", 170,0
27,180,1952,"Reichardt, Bill", 210,121
28,175,1925,"Reichow, Chuck", 183,0
29,172.5,1987,"Reid, Alan", 190,0
30,182.88,1976,"Reid, Andy", 194,0
31,177.5,1953,"Reid, Breezy", 187,"1,964"
32,177.5,2008,"Reid, Willie", 192,54
33,195.072,1948,"Reinhard, Bob", 234,0.0
34,177.5,1947,"Reinhard, Bill", 168,0.0
35,185.928,2015,"Renaud, Blake", 252,0
36,177.5,1946,"Renfro, Dick", 200,0
37,182.88,1970,"Renfro, Mel", 190,0.0
38,180,1955,"Renfro, Dean", 180,13
39,175,1930,"Rengel, Neil", 205,0
40,182.88,1961,"Renn, Bob", 180,14
41,182.88,2009,"Rentmeester, Bill", 247,0
42,185.928,1936,"Rentner, Pug", 187,0.0
43,175,2013,"Reynaud, Darius", 208,39
44,182.88,2013,"Reynolds, Chase", 205,0
45,185.928,1946,"Reynolds, Jim", 190,0
46,177.5,2003,"Reynolds, Joffrey", 221,0
47,192.024,1925,"Reynolds, Owen", 212,0
48,172.5,1944,"Reynolds, Bill", 183,81
49,177.5,1957,"Reynolds, Billy", 188,585
50,180,1997,"Rhett, Errict", 211,"4,143"
51,182.88,2006,"Rhodes, Damien", 211,0
52,175,2005,"Rhodes, Dominic", 203,"3,286"
53,180,2004,"Ricard, Alan", 237,173
54,177.5,1988,"Rice, Allen", 200,"1,034"
55,185.928,1987,"Rice, Dan", 241,59
56,172.5,2011,"Rice, Ray", 206,"6,180"
57,175,1992,"Richards, Curvin", 200,181
58,180,1936,"Richards, Kink", 195,"1,877"
59,185.928,2003,"Richardson, Tony", 240,"1,727"
60,175,1987,"Richardson, Darryl", 178,0
61,192.024,1959,"Richardson, Jerry", 185,171
62,180,1970,"Richardson, Mike", 196,452
63,185.928,1995,"Richardson, Terry", 205,17
64,175,2014,"Richardson, Trent", 230,"2,032"
65,177.5,1987,"Ricks, Harold", 200,76
66,175,1983,"Ricks, Lawrence", 194,29
67,182.88,1985,"Riddick, Robb", 195,"1,341"
68,188.976,1968,"Ridlehuber, Preston", 217,55
69,185.928,1940,"Riffle, Dick", 200,0.0
70,188.976,1978,"Riggins, John", 230,"11,352"
71,185.928,1986,"Riggs, Gerald", 230,"8,188"
72,182.88,2006,"Riggs, Gerald", 229,0
73,177.5,1983,"Ring, Bill", 208,732
74,175,2011,"Ringer, Javon", 213,486
0,180.0,1932,"Risk, Ed", 180,0
1,175.0,1927,"Risvold, Ray", 170,0
2,188.976,2001,"Ritchie, Jon", 250,36
3,192.024,1980,"Rivers, Nate", 215,0
4,185.928,1993,"Rivers, Reggie", 215,428
5,172.5,1997,"Rivers, Ron", 207,749
6,177.5,1973,"Rizzo, Jack", 195,3
7,167.5,1927,"Roach, Rollin", 145,0
8,185.928,1963,"Roberson, Bo", 195,"2,917"
9,192.024,1961,"Roberts, C.R.", 202,637
10,180.0,1949,"Roberts, Choo-Choo", 188,"1,904"
11,172.5,1926,"Roberts, Guy", 175,0
12,182.88,1933,"Roberts, Jack", 210,424
13,177.5,2013,"Roberts, Jordan", 222,0
14,182.88,1956,"Roberts, Bill", 200,0
15,185.928,2005,"Robertson, Chris", 233,0
16,177.5,2004,"Robertson, Jamal", 210,248
17,180.0,1998,"Robertson, Rob", 223,0
18,180.0,1942,"Robertson, Bobby", 185,132
19,177.5,2011,"Robinson, Alexander", 191,0
20,185.928,2010,"Robinson, Michael", 240,422
21,182.88,2015,"Robinson, Denard", 213,"1,058"
22,177.5,1995,"Robinson, Greg", 205,890
23,180.0,1987,"Robinson, Jacque", 215,114
24,185.928,1966,"Robinson, Johnny", 205,0.0
25,172.5,2015,"Robinson, Josh", 221,39
26,182.88,2015,"Robinson, Khiry", 220,788
27,195.072,1973,"Robinson, Larry", 210,17
28,188.976,1981,"Robinson, Bo", 228,445
29,182.88,1970,"Robinson, Paul", 198,"2,947"
30,175.0,2006,"Robinson, Roger", 205,0
31,188.976,2011,"Robinson, Steven", 220,0
32,180.0,1971,"Robinson, Virgil", 195,97
33,182.88,1956,"Robinson, Bill", 195,4
34,185.928,1979,"Robiskie, Terry", 210,553
35,172.5,1947,"Robnett, Ed", 205,0
36,192.024,1987,"Rodenberger, Jeff", 235,35
37,175.0,1925,"Roderick, Ben", 175,0
38,185.928,1949,"Rodgers, Hosea", 192,0
39,177.5,1985,"Rodgers, Del", 201,315
40,182.88,1974,"Rodgers, Willie", 215,672
41,188.976,2013,"Rodriguez, Evan", 239,21
42,177.5,1930,"Rodriguez, Kelly", 180,0
43,177.5,2009,"Roehl, Tyler", 233,0
44,182.88,1945,"Rogalla, John", 215,2
45,180.0,1954,"Rogel, Fran", 203,"3,271"
46,177.5,1946,"Rogers, Cullen", 178,-8
47,188.976,2011,"Rogers, Dean", 250,0
48,188.976,1984,"Rogers, George", 228,"7,176"
49,177.5,1982,"Rogers, Jimmy", 190,661
50,175.0,2002,"Rogers, Charlie", 180,0
51,188.976,1975,"Rogers, Steve", 203,62
52,175.0,1921,"Rogers, Walt", 215,0
53,180.0,1925,"Rohleder, George", 213,0
54,172.5,1944,"Rohrig, Herm", 190,0.0
55,188.976,1970,"Roland, Johnny", 220,"3,750"
56,182.88,1960,"Rolle, Dave", 215,501
57,192.024,1987,"Romasko, Dave", 241,0
58,177.5,1947,"Romboli, Rudy", 213,137
59,188.976,1958,"Romine, Al", 191,0.0
60,172.5,1925,"Romney, Milt", 166,0
61,175.0,1939,"Ronzani, Gene", 200,21
62,188.976,1926,"Rooney, Bill", 194,0
63,185.928,1946,"Rosato, Sal", 228,620
64,172.5,1931,"Rose, Gene", 172,0
65,185.928,1947,"Roskie, Ken", 225,29
66,180.0,1987,"Ross, Alvin", 235,54
67,177.5,2016,"Ross, Brandon", 205,0
68,167.5,2007,"Ross, Cory", 205,72
69,177.5,2006,"Ross, Derrick", 226,8
70,182.88,1995,"Ross, Dominique", 203,0
71,182.88,1975,"Ross, Oliver", 210,173
72,177.5,1964,"Ross, Willie", 200,14
73,180.0,1987,"Roth, Pete", 210,10
74,180.0,1920,"Roudebush, George", 180,0
0,182.88,1990,"Rouse, James", 220,130
1,185.928,1988,"Rouson, Lee", 210,415
2,182.88,1949,"Rowe, Harmon", 182,0.0
3,182.88,1934,"Rowe, Bob", 198,65
4,175.0,2012,"Rowells, Lyndon", 215,0
5,185.928,1951,"Rowland, Brad", 190,50
6,182.88,2013,"Royster, Evan", 207,416
7,185.928,1993,"Royster, Mazio", 200,122
8,177.5,1988,"Rozier, Mike", 198,"4,462"
9,192.024,2003,"Rue, Josh", 245,0
10,180.0,2007,"Runnels, J.D.", 237,0
11,177.5,1956,"Runnels, Tommy", 187,386
12,177.5,1921,"Rupp, Nelson", 180,0
13,180.0,1994,"Rush, Tyrone", 196,0
14,188.976,1980,"Russell, Booker", 233,419
15,180.0,2013,"Russell, Donald", 212,0
16,177.5,2006,"Russell, Fred", 195,0
17,180.0,2008,"Russell, Gary", 215,98
18,185.928,1933,"Russell, Reb", 205,0.0
19,188.976,1993,"Russell, Leonard", 240,"3,973"
20,198.12,1947,"Ruthstrom, Ralph", 212,0.0
21,177.5,1947,"Ryan, Dave", 190,159
22,188.976,1939,"Ryan, Rip", 193,263
23,180.0,1963,"Ryder, Nick", 210,34
24,188.976,1950,"Rykovich, Julie", 204,"1,745"
25,182.88,1948,"Saban, Lou", 202,0.0
26,180.0,1943,"Sader, Steve", 180,5
27,180.0,1948,"Saenz, Eddie", 169,619
28,180.0,2011,"Saine, Brandon", 220,69
29,185.928,1997,"Salaam, Rashaan", 225,"1,684"
30,182.88,1999,"Saleh, Tarek", 240,1.0
31,177.5,1949,"Salscheider, Jack", 185,105
32,175.0,1944,"Sample, Chuck", 205,257
33,185.928,1963,"Sample, Johnny", 203,0.0
34,182.88,1922,"Sampson, Eber", 197,0
35,177.5,2006,"Sams, B.J.", 185,19
36,172.5,1926,"Samson, Seneca", 160,0
37,180.0,1949,"Samuel, Don", 190,0.0
38,177.5,1991,"Samuels, Chris", 198,10
39,188.976,1994,"Samuels, Terry", 254,1
40,177.5,1936,"Sandefur, Dick", 195,13
41,172.5,1993,"Sanders, Barry", 200,"15,269"
42,185.928,1986,"Sanders, Chuck", 233,77
43,180.0,1944,"Sanders, Paul", 192,4
44,180.0,1988,"Sanders, Thomas", 203,"1,239"
45,172.5,2011,"Sanders, Walter", 220,0
46,177.5,1973,"Sanderson, Reggie", 206,8
47,185.928,1950,"Sandifer, Dan", 190,0.0
48,177.5,1944,"Sandig, Curt", 170,116
49,185.928,1934,"Sansen, Ollie", 193,0.0
50,180.0,1960,"Sapienza, Rick", 185,0.0
51,180.0,2005,"Sapp, Cecil", 236,220
52,185.928,1962,"Sapp, Theron", 203,763
53,177.5,1988,"Sargent, Broderick", 215,177
54,182.88,1947,"Sarringhaus, Paul", 185,39
55,177.5,1987,"Sartin, Martin", 202,52
56,182.88,1995,"Satterfield, Brian", 225,0
57,188.976,1936,"Sauer, George", 208,656
58,185.928,1934,"Saumer, Pete", 195,204
59,175.0,1931,"Saunders, Russ", 190,0
60,172.5,2009,"Savage, Dantrell", 182,98
61,180.0,1930,"Savoldi, Joe", 194,0
62,180.0,1992,"Saxon, James", 239,533
63,180.0,1962,"Saxton, Jimmy", 173,1
64,182.88,1968,"Sayers, Gale", 198,"4,956"
65,185.928,1969,"Sayers, Ron", 209,53
66,180.0,1963,"Scales, Charlie", 210,603
67,172.5,1947,"Scalissi, Ted", 173,0
68,192.024,1975,"Scarber, Sam", 230,304
69,180.0,1933,"Schaake, Elmer", 207,412
70,180.0,1953,"Schabarum, Pete", 185,494
71,192.024,2006,"Schable, A.J.", 281,0.0
72,182.88,1956,"Schaefer, Don", 210,320
73,175.0,1924,"Schell, Herb", 175,0
74,188.976,2013,"Schepler, Jason", 274,0
0,185.928,2001,"Schlesinger, Cory", 247,473
1,175,1948,"Schlinkman, Walt", 205,"1,455"
2,172.5,1921,"Schmaehl, Art", 170,0
3,188.976,2010,"Schmitt, Owen", 250,28
4,185.928,2007,"Schmitt, Pete", 248,0
5,188.976,1975,"Schnarr, Steve", 216,0
6,175,1948,"Schneider, Don", 170,0
7,188.976,2007,"Schouman, Derek", 223,275
8,182.88,1973,"Schreiber, Larry", 210,"1,749"
9,182.88,1946,"Schroeder, Bill", 190,0.0
10,182.88,1950,"Schroll, Bill", 214,0.0
11,172.5,1930,"Schuber, Jim", 160,0
12,177.5,1939,"Schuelke, Karl", 200,2
13,NaN,1921,"Schultz, Pete", 187,0
14,182.88,1967,"Schultz, Randy", 210,301
15,172.5,1949,"Schwall, Vic", 188,301
16,180,2009,"Schwapp, Asaph", 251,0
17,182.88,1932,"Schwartz, Elmer", 212,103
18,185.928,1960,"Schwedes, Gerhard", 205,14
19,182.88,1942,"Schweidler, Dick", 182,166
20,177.5,2012,"Schwieger, Nick", 210,0
21,182.88,2004,"Scobey, Josh", 220,89
22,177.5,2011,"Scott, Bernard", 195,"1,049"
23,180,1987,"Scott, Ronald", 200,199
24,180,2008,"Scott, Austin", 225,0
25,180,2010,"Scott, Charles", 242,0
26,182.88,1951,"Scott, Clyde", 174,400
27,180,2012,"Scott, Da'Rel", 210,98
28,185.928,1959,"Scott, George", 180,10
29,185.928,1950,"Scott, Joe", 198,"1,218"
30,175,1988,"Scott, Kevin", 181,-4
31,192.024,1971,"Scott, Bo", 215,"2,124"
32,182.88,1975,"Scribner, Rob", 200,361
33,177.5,1957,"Scudero, Joe", 173,0.0
34,175,2015,"Seale, Ricky", 203,0
35,180,1958,"Sears, Jimmy", 183,119
36,172.5,1923,"Seasholtz, George", 185,0
37,177.5,2015,"Seastrunk, Lache", 210,0
38,180,1936,"Sebastian, Mike", 185,0.0
39,170,1930,"Sebo, Sam", 165,0
40,177.5,1930,"Sedbrook, Len", 174,0
41,182.88,1972,"Seiple, Larry", 214,934
42,172.5,1952,"Self, Clarence", 181,0.0
43,192.024,2006,"Sellers, Mike", 272,"1,095"
44,175,1942,"Seltzer, Harry", 195,44
45,170,1944,"Semes, Bernie", 188,38
46,182.88,1930,"Senn, Bill", 177,12
47,182.88,1946,"Seno, Frank", 191,0.0
48,175,1948,"Sensanbaugher, Dean", 190,36
49,175,1989,"Settle, John", 207,"1,801"
50,192.024,1989,"Sewell, Steve", 210,917
51,182.88,1948,"Sexton, Lin", 180,0
52,188.976,1943,"Seymour, Bob", 205,0.0
53,172.5,1920,"Shank, Henry", 160,0
54,175,1958,"Shanley, Jim", 174,30
55,185.928,1963,"Shannon, Carver", 198,0.0
56,185.928,1922,"Shaw, Ed", 203,0
57,188.976,1962,"Shaw, Glenn", 220,148
58,182.88,1999,"Shaw, Harold", 230,35
59,182.88,1998,"Shaw, Sedrick", 214,258
60,192.024,2001,"Shea, Aaron", 248,851
61,180,2011,"Sheets, Kory", 208,5
62,177.5,1998,"Shehee, Rashaan", 210,295
63,180,1922,"Shelburne, John", 200,0
64,180,1977,"Shelby, Willie", 195,14
65,180,1931,"Shelley, Deck", 191,14
66,182.88,2001,"Shelton, Daimon", 262,104
67,185.928,2007,"Shelton, Eric", 246,23
68,188.976,1956,"Shepard, Charlie", 215,91
69,177.5,1987,"Shepherd, Johnny", 185,42
70,175,1937,"Shepherd, Bill", 198,"1,984"
71,182.88,1991,"Sherman, Heath", 190,"2,130"
72,188.976,1956,"Sherman, Will", 190,0.0
73,175,2006,"Sherrell, Anthony", 193,0
74,NaN,1926,"Sherry, Gerry",y Sh,0
0,180.0,1943,"Shetley, Rhoten", 208,37
1,188.976,1954,"Shields, Burrell", 203,62
2,185.928,1999,"Shields, Paul", 238,0
3,185.928,1950,"Shipkey, Jerry", 213,310
4,180.0,2005,"Shipp, Marcel", 224,"2,197"
5,180.0,1969,"Shivers, Roy", 200,680
6,182.88,1964,"Shockley, Bill", 185,165
7,180.0,1949,"Shoults, Paul", 178,124
8,180.0,1954,"Shula, Don", 190,0.0
9,185.928,1930,"Shultz, Johnny", 189,0
10,185.928,1970,"Shy, Don", 210,"1,577"
11,185.928,1968,"Shy, Les", 206,523
12,188.976,1966,"Sidle, Jimmy", 215,12
13,177.5,1923,"Siegfried, Orville", 160,0
14,182.88,1948,"Siegle, Jules", 210,6
15,175.0,1990,"Sikahema, Vai", 191,217
16,172.5,2002,"Sikyala, Mukala", 211,0
17,185.928,1948,"Simmons, Floyd", 200,0
18,182.88,1927,"Simmons, Jim", 186,0
19,180.0,2003,"Simon, John", 202,27
20,180.0,1924,"Simons, John", 200,0
21,175.0,2003,"Simonton, Ken", 191,4
22,175.0,2009,"Simpson, Chad", 216,147
23,180.0,1978,"Simpson, Nate", 189,497
24,185.928,1974,"Simpson, O.J.", 212,"11,236"
25,182.88,1962,"Simpson, Willie", 218,32
26,182.88,1982,"Sims, Billy", 212,"5,106"
27,192.024,1978,"Sims, David", 216,"1,174"
28,182.88,2006,"Sims, James", 211,0
29,195.072,1980,"Sims, Marvin", 234,186
30,180.0,1945,"Sinkwich, Frankie", 190,829
31,188.976,1934,"Sisk, Johnny", 197,894
32,172.5,1951,"Sitko, Emil", 183,636
33,177.5,1927,"Skeate, Gil", 190,0
34,182.88,1980,"Skibinski, John", 222,64
35,180.0,1944,"Skoczen, Stan", 187,0
36,182.88,2016,"Skov, Patrick", 235,0
37,182.88,1920,"Slackford, Fritz", 180,0
38,177.5,1926,"Slater, Howie", 186,0
39,175.0,2010,"Slaton, Steve", 208,"1,896"
40,188.976,1971,"Sledge, Leroy", 230,74
41,177.5,1948,"Slosburg, Phil", 170,0.0
42,175.0,2014,"Small, Kiero", 242,0
43,172.5,2004,"Smart, Ian", 192,26
44,180.0,2003,"Smart, Rod", 205,67
45,188.976,2012,"Smelley, Brad", 235,3
46,185.928,1969,"Smiley, Tom", 235,312
47,185.928,2012,"Smith, Alfonso", 209,175
48,180.0,1966,"Smith, Allen", 202,148
49,180.0,1966,"Smith, Allen", 195,0
50,175.0,2013,"Smith, Antone", 192,344
51,188.976,2001,"Smith, Antowain", 232,"6,881"
52,175.0,2012,"Smith, Armond", 195,7
53,192.024,1977,"Smith, Barty", 240,"1,942"
54,182.88,1947,"Smith, Bruce", 197,560
55,182.88,1960,"Smith, Carl", 200,61
56,182.88,1922,"Smith, Pat", 198,0
57,180.0,1994,"Smith, Cedric", 250,100
58,180.0,1947,"Smith, Charles", 170,23
59,182.88,1972,"Smith, Charlie", 205,"3,351"
60,185.928,1986,"Smith, Chris", 232,114
61,175.0,2009,"Smith, Clifton", 190,47
62,185.928,1970,"Smith, Dave", 210,42
63,185.928,1962,"Smith, Dave", 210,"1,368"
64,182.88,1990,"Smith, Dennis", 230,0
